863833 | 06BQ01 Aug 28 04:47:52 06 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.10 | 0.70 0.71   650 |P 1 V Q|	 2797 |
764681 | 04BQ03 Oct 04 02:15:40 04 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.10 | 0.73 0.83  1871 |P 1 V Q|	 2104 |
826808 | 05BQ09 Nov 27 22:13:09 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.10 | 1.00 1.03   682 |A 2 V Q|	 2523 |
826813 | 05BQ09 Nov 27 23:02:11 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.11 | 0.73 0.72   675 |A 1 V Q|	 2523 |
809862 | 05BQ03 Aug 31 03:17:03 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.13 | 0.70 0.72   887 |P 1 V Q|	 2435 |
816519 | 05BQ05 Oct 08 00:44:52 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.14 | 0.88 0.86   940 |P 2 V Q|	 2473 |
817005 | 05BQ05 Oct 12 02:50:37 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.17 | 1.00 1.00  1104 |P 1 V Q|	 2477 |
890205 | 06BQ10 Jan 19 21:04:01 07 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.30 | 1.18 1.17   679 |P 3 O Q|	 2941 |
890207 | 06BQ10 Jan 19 21:15:46 07 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  300 | r | 1.34 | 0.95 0.95   696 |P 1 V Q|	 2941 |
764687 | 04BQ03 Oct 04 02:58:49 04 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  353 | z | 1.14 | 0.66 0.75  2552 |P 1 V Q|	 2104 |
773611 | 04BQ05 Dec 10 21:05:25 04 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.10 | 0.59 0.61  2074 |P 1 V Q|	 2171 |
863828 | 06BQ01 Aug 28 04:17:18 06 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.10 | 0.66 0.65  1368 |P 1 V Q|	 2797 |
826803 | 05BQ09 Nov 27 21:38:49 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.12 | 0.84 0.83  1594 |A 2 V Q|	 2523 |
809857 | 05BQ03 Aug 31 02:46:23 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.19 | 0.79 0.80  2144 |P 1 V Q|	 2435 |
816514 | 05BQ05 Oct 08 00:14:06 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.19 | 0.85 0.85  2268 |P 1 V Q|	 2473 |
815103 | 05BQ05 Sep 29 00:40:50 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.22 | 0.75 0.78  2294 |P 1 V Q|	 2464 |
895554 | 07AQ02 Feb 12 19:42:50 07 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | i | 1.35 | 0.78 0.78  2488 |P 1 V Q|	 2965 |
809874 | 05BQ03 Aug 31 04:39:50 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | z | 1.10 | 0.65 0.66  2307 |P 1 V Q|	 2435 |
816994 | 05BQ05 Oct 12 01:39:43 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | z | 1.10 | 1.07 1.07  2008 |P 1 V Q|	 2477 |
832281 | 05BQ11 Jan 03 22:28:03 06 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | z | 1.39 | 0.81 0.80  1573 |P 1 V Q|	 2560 |
890213 | 06BQ10 Jan 19 21:59:07 07 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  360 | z | 1.58 | 1.21 1.11  2627 |P 2 O Q|	 2941 |
764674 | 04BQ03 Oct 04 01:22:46 04 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  464 | i | 1.11 | 0.59 0.70  3809 |P 1 V Q|	 2104 |
832263 | 05BQ11 Jan 03 20:30:28 06 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  520 | i | 1.11 | 0.91 0.93  2119 |P 1 V Q|	 2560 |
827123 | 05BQ09 Nov 30 21:24:29 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  520 | i | 1.13 | 0.43 0.42  2306 |P 1 V Q|	 2526 |
816986 | 05BQ05 Oct 12 00:40:26 05 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  520 | i | 1.13 | 0.64 0.65  3421 |P 1 V Q|	 2477 |
774073 | 04BQ05 Dec 13 20:10:50 04 | L01 D1         |  2:25:59.5  -4:28:31 2000 |  520 | i | 1.16 | 0.73 0.75  2945 |P 1 V Q|	 2174 |
890501 | 06BQ10 Jan 21 19:57:34 07 | L04 D1         |  2:25:59.5  -4:28:31 2000 |  660 | u | 1.14 | 1.14 1.08   247 |P 2 V Q|	 2943 |
774087 | 04BQ05 Dec 13 21:47:13 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  225 | g | 1.11 | 0.73 0.75   362 |P 1 V Q|	 2174 |
880313 | 06BQ07 Nov 21 00:25:07 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  225 | g | 1.20 | 0.70 0.72   370 |P 1 V Q|	 2882 |
774080 | 04BQ05 Dec 13 21:00:25 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  300 | r | 1.10 | 0.62 0.65   755 |P 1 V Q|	 2174 |
762260 | 04BQ02 Sep 18 03:25:57 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  300 | r | 1.10 | 0.89 0.92   790 |P 1 V Q|	 2088 |
757167 | 04BQ01 Aug 10 05:00:49 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  300 | r | 1.11 | 0.79 0.91  1107 |P 2 V Q|	 2049 |
880308 | 06BQ07 Nov 21 00:00:43 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  300 | r | 1.15 | 0.59 0.61   640 |P 1 V Q|	 2882 |
870195 | 06BQ03 Sep 15 01:59:57 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  300 | r | 1.16 | 0.48 0.48   896 |P 1 V Q|	 2815 |
895559 | 07AQ02 Feb 12 20:13:32 07 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  300 | r | 1.51 | 0.95 0.96  1000 |P 1 V Q|	 2965 |
762255 | 04BQ02 Sep 18 02:55:23 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | i | 1.10 | 0.71 0.78  1588 |P 1 V Q|	 2088 |
776814 | 04BQ06 Jan 08 20:06:19 05 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | i | 1.10 | 1.14 1.26  1274 |P 3 V Q|	 2200 |
862962 | 06BQ01 Aug 20 03:40:11 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | i | 1.17 | 0.88 0.91  1195 |A 1 V Q|	 2789 |
870200 | 06BQ03 Sep 15 02:35:29 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | z | 1.12 | 0.60 0.60  1598 |P 1 V Q|	 2815 |
774092 | 04BQ05 Dec 13 22:22:55 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | z | 1.14 | 0.66 0.66  1957 |P 1 V Q|	 2174 |
819858 | 05BQ07 Oct 24 22:41:12 05 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | z | 1.26 | 0.81 0.81  2779 |P 1 V D|	 2489 |
880318 | 06BQ07 Nov 21 01:00:39 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  360 | z | 1.30 | 0.48 0.50  1808 |P 1 V Q|	 2882 |
942303 | 07BQ04 Sep 14 01:26:06 07 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  420 | r | 1.26 | 0.58 0.59   930 |P 1 V Q|	 3179 |
880301 | 06BQ07 Nov 20 23:02:36 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  520 | i | 1.10 | 0.56 0.58  2100 |P 1 V Q|	 2881 |
870067 | 06BQ03 Sep 14 04:49:34 06 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  520 | i | 1.18 | 0.91 0.90  4455 |P 1 V Q|	 2814 |
757160 | 04BQ01 Aug 10 04:11:00 04 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  520 | i | 1.19 | 0.77 0.93  2344 |P 2 V Q|	 2049 |
821972 | 05BQ07 Nov 07 21:27:13 05 | L01 D1         |  2:25:59.5  -4:28:32 2000 |  520 | i | 1.34 | 1.04 1.06  5073 |A 5 O D|	 2503 |
719323 | 03BQ03 Sep 26 03:00:19 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  180 | g | 1.11 | 0.73 0.86   428 |P 1 V Q|	 1730 |
720439 | 03BQ03 Oct 04 01:17:46 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  360 | r | 1.12 | 0.57 0.70  1534 |P 1 V Q|	 1738 |
719331 | 03BQ03 Sep 26 03:57:27 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  360 | r | 1.18 | 0.75 0.88   996 |P 1 V Q|	 1730 |
720125 | 03BQ03 Oct 02 04:17:15 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  360 | r | 1.29 | 0.91 0.92  1453 |A 3 V Q|	 1736 |
720010 | 03BQ03 Sep 30 01:58:49 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  520 | i | 1.10 | 0.78 0.89  3003 |P 1 V Q|	 1734 |
719336 | 03BQ03 Sep 26 04:46:25 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  520 | i | 1.31 | 0.73 0.82  2643 |P 1 V Q|	 1730 |
720301 | 03BQ03 Oct 03 05:08:18 03 | L01 D1         |  2:25:59.5  -4:29:43 2000 |  520 | i | 1.56 | 0.78 0.85  5005 |P 1 V Q|	 1737 |
719599 | 03BQ03 Sep 27 04:59:21 03 | L01 D1         |  2:25:59.5  -4:29:45 2000 |  360 | z | 1.39 | 0.63 0.76  2983 |P 1 V Q|	 1731 |
732951 | 03BQ07 Jan 18 19:54:32 04 | L01 D1         |  2:25:59.5  -4:29:47 2000 |  360 | r | 1.13 | 0.68 0.80  1001 |P 1 V Q|	 1844 |
712918 | 03AQ06 Aug 01 04:25:21 03 | L01 D1         |  2:25:59.6  -4:28:28 2000 |  360 | r | 1.24 | 0.94 1.03  1020 |P 1 V Q|	 1674 |
820685 | 05BQ07 Oct 30 23:45:02 05 | L01 D1         |  2:25:59.6  -4:28:28 2000 |  520 | i | 1.11 | 0.67 0.69  3002 |A 1 V D|	 2495 |
935613 | 07BQ02 Aug 19 03:52:22 07 | L01 D1         |  2:25:59.6  -4:28:29 2000 |  300 | g | 1.15 | 1.05 1.05   506 |P 1 V D|	 3153 |
820693 | 05BQ07 Oct 31 01:27:19 05 | L01 D1         |  2:25:59.6  -4:28:29 2000 |  300 | r | 1.16 | 0.75 0.76  1308 |A 5 O D|	 2496 |
810982 | 05BQ03 Sep 09 02:08:22 05 | L01 D1         |  2:25:59.6  -4:28:29 2000 |  300 | r | 1.19 | 0.90 0.93   880 |A 2 V Q|	 2444 |
820698 | 05BQ07 Oct 31 02:58:38 05 | L01 D1         |  2:25:59.6  -4:28:29 2000 |  300 | r | 1.47 | 0.97 0.99  1411 |A 5 O D|	 2496 |
831418 | 05BQ11 Dec 26 21:39:18 05 | L01 D1         |  2:25:59.6  -4:28:31 2000 |  225 | g | 1.15 | 1.06 1.07   502 |P 2 V Q|	 2552 |
773616 | 04BQ05 Dec 10 21:36:04 04 | L01 D1         |  2:25:59.6  -4:28:31 2000 |  300 | r | 1.10 | 0.67 0.71   826 |P 1 V Q|	 2171 |
832276 | 05BQ11 Jan 03 21:52:05 06 | L01 D1         |  2:25:59.6  -4:28:31 2000 |  300 | r | 1.25 | 0.92 0.93   790 |P 1 V Q|	 2560 |
827140 | 05BQ09 Nov 30 23:20:09 05 | L01 D1         |  2:25:59.6  -4:28:31 2000 |  360 | z | 1.15 | 0.53 0.52  1588 |P 1 V Q|	 2526 |
871952 | 06BQ03 Sep 22 04:48:40 06 | L01 D1         |  2:25:59.6  -4:28:31 2000 |  360 | z | 1.27 | 0.84 0.84  3112 |P 1 V Q|	 2822 |
715742 | 03BQ02 Aug 29 04:12:56 03 | L01 D1         |  2:25:59.6  -4:28:32 2000 |  180 | g | 1.10 | 0.66 0.76   335 |P 1 V Q|	 1702 |
942311 | 07BQ04 Sep 14 02:27:08 07 | L01 D1         |  2:25:59.6  -4:28:32 2000 |  300 | g | 1.13 | 0.66 0.67   459 |P 1 V D|	 3179 |
862967 | 06BQ01 Aug 20 04:12:00 06 | L01 D1         |  2:25:59.6  -4:28:32 2000 |  300 | r | 1.12 | 0.69 0.73   569 |A 1 V Q|	 2789 |
821979 | 05BQ07 Nov 07 23:26:14 05 | L01 D1         |  2:25:59.6  -4:28:32 2000 |  520 | i | 1.10 | 0.76 0.79  3512 |A 5 O D|	 2503 |
727653 | 03BQ05 Nov 20 22:19:37 03 | L01 D1         |  2:25:59.6  -4:28:38 2000 |  520 | i | 1.11 | 0.86 0.97  2849 |P 1 V Q|	 1785 |
718539 | 03BQ03 Sep 18 03:49:29 03 | L01 D1         |  2:25:59.6  -4:29:43 2000 |  360 | r | 1.00 | 0.88 1.01  1618 |A 1 V Q|	 1722 |
733275 | 03BQ07 Jan 21 22:15:59 04 | L01 D1         |  2:25:59.6  -4:29:43 2000 |  360 | r | 1.79 | 1.08 1.07  1572 |P 3 O Q|	 1847 |
733279 | 03BQ07 Jan 21 22:43:51 04 | L01 D1         |  2:25:59.6  -4:29:43 2000 |  360 | r | 2.15 | 0.74 0.83  1776 |P 1 V Q|	 1847 |
732340 | 03BQ07 Jan 13 20:28:25 04 | L01 D1         |  2:25:59.6  -4:29:43 2000 |  520 | i | 1.14 | 0.66 0.78  3821 |P 1 V Q|	 1839 |
733261 | 03BQ07 Jan 21 20:09:18 04 | L01 D1         |  2:25:59.6  -4:29:43 2000 |  520 | i | 1.16 | 0.82 0.90  4197 |A 2 O Q|	 1847 |
733268 | 03BQ07 Jan 21 21:16:00 04 | L01 D1         |  2:25:59.6  -4:29:43 2000 |  520 | i | 1.36 | 0.75 0.79  4914 |P 1 V Q|	 1847 |
729590 | 03BQ06 Dec 16 19:54:20 03 | L01 D1         |  2:25:59.6  -4:29:45 2000 |  520 | i | 1.17 | 1.58 1.66  2296 |A 3 O Q|	 1811 |
729604 | 03BQ06 Dec 16 21:58:28 03 | L01 D1         |  2:25:59.6  -4:29:46 2000 |  360 | r | 1.12 | 1.32 1.42  1070 |A 3 O Q|	 1811 |
729610 | 03BQ06 Dec 16 22:46:48 03 | L01 D1         |  2:25:59.6  -4:29:46 2000 |  360 | r | 1.20 | 1.14 1.24  1050 |A 2 V Q|	 1811 |
729596 | 03BQ06 Dec 16 20:53:42 03 | L01 D1         |  2:25:59.6  -4:29:46 2000 |  520 | i | 1.10 | 1.23 1.30  1733 |A 2 V Q|	 1811 |
729599 | 03BQ06 Dec 16 21:22:31 03 | L01 D1         |  2:25:59.6  -4:29:46 2000 |  520 | i | 1.10 | 1.25 1.31  1933 |A 2 O Q|	 1811 |
715813 | 03BQ02 Aug 30 03:12:13 03 | L01 D1         |  2:25:59.7  -4:28:30 2000 |  360 | r | 1.15 | 0.59 0.72   942 |P 1 V Q|	 1703 |
715818 | 03BQ02 Aug 30 03:47:41 03 | L01 D1         |  2:25:59.7  -4:28:30 2000 |  360 | z | 1.11 | 0.67 0.78  2036 |P 1 V Q|	 1703 |
716355 | 03BQ02 Sep 04 04:46:05 03 | L01 D1         |  2:25:59.7  -4:28:30 2000 |  520 | i | 1.12 | 0.67 0.78  3341 |P 1 V Q|	 1708 |
715806 | 03BQ02 Aug 30 02:17:36 03 | L01 D1         |  2:25:59.7  -4:28:31 2000 |  520 | i | 1.29 | 0.73 0.82  2976 |P 1 V Q|	 1703 |
727336 | 03BQ05 Nov 18 00:19:33 03 | L01 D1         |  2:25:59.7  -4:28:42 2000 |  520 | i | 1.15 | 0.98 1.07  3028 |P 2 V Q|	 1783 |
769580 | 04BQ04 Nov 19 00:55:30 04 | L04 D1         |  2:25:59.7  -4:29:03 2000 |  360 | z | 1.26 | 0.81 0.86  1881 |A 1 V Q|	 2150 |
768478 | 04BQ04 Nov 10 00:08:38 04 | L04 D1         |  2:25:59.7  -4:29:03 2000 |  660 | u | 1.11 | 0.96 0.98   287 |P 1 V Q|	 2141 |
769575 | 04BQ04 Nov 19 00:21:16 04 | L04 D1         |  2:25:59.7  -4:29:04 2000 |  360 | z | 1.17 | 0.69 0.76  2054 |A 1 V Q|	 2150 |
768470 | 04BQ04 Nov 09 22:35:43 04 | L04 D1         |  2:25:59.7  -4:29:04 2000 |  660 | u | 1.14 | 0.84 0.96   282 |P 1 V Q|	 2140 |
718527 | 03BQ03 Sep 18 02:05:58 03 | L01 D1         |  2:25:59.7  -4:29:43 2000 |  180 | g | 1.00 | 1.00 1.13  1085 |P 1 V Q|	 1722 |
732348 | 03BQ07 Jan 13 22:03:02 04 | L01 D1         |  2:25:59.7  -4:29:43 2000 |  360 | r | 1.45 | 1.00 1.03  1294 |P 2 V Q|	 1839 |
718544 | 03BQ03 Sep 18 04:24:57 03 | L01 D1         |  2:25:59.7  -4:29:43 2000 |  360 | z | 1.00 | 0.95 1.07  2381 |A 1 V Q|	 1722 |
718532 | 03BQ03 Sep 18 02:55:05 03 | L01 D1         |  2:25:59.7  -4:29:43 2000 |  520 | i | 1.00 | 0.68 0.80  3298 |P 1 V Q|	 1722 |
718813 | 03BQ03 Sep 22 04:42:13 03 | L01 D1         |  2:25:59.7  -4:29:44 2000 |  180 | g | 1.26 | 0.91 1.01   511 |P 1 V Q|	 1726 |
718807 | 03BQ03 Sep 22 04:04:52 03 | L01 D1         |  2:25:59.7  -4:29:44 2000 |  360 | r | 1.16 | 0.73 0.83  1362 |P 1 V Q|	 1726 |
718799 | 03BQ03 Sep 22 03:00:40 03 | L01 D1         |  2:25:59.7  -4:29:44 2000 |  520 | i | 1.10 | 0.68 0.74  3127 |P 1 V Q|	 1726 |
732814 | 03BQ07 Jan 17 21:13:30 04 | L01 D1         |  2:25:59.7  -4:29:44 2000 |  520 | i | 1.29 | 0.95 0.98  3614 |P 2 V Q|	 1843 |
729853 | 03BQ06 Dec 18 21:13:19 03 | L01 D1         |  2:25:59.7  -4:29:46 2000 |  360 | r | 1.10 | 0.85 0.93  1149 |P 1 V Q|	 1813 |
729844 | 03BQ06 Dec 18 19:58:59 03 | L01 D1         |  2:25:59.7  -4:29:46 2000 |  520 | i | 1.15 | 0.80 0.90  2858 |P 1 V Q|	 1813 |
767817 | 04BQ04 Nov 06 22:07:26 04 | L04 D1         |  2:25:59.7  -4:29:56 2000 |  225 | g | 1.21 | 0.93 1.04   493 |A 3 V Q|	 2137 |
769787 | 04BQ04 Nov 20 20:45:26 04 | L04 D1         |  2:25:59.7  -4:29:56 2000 |  360 | z | 1.29 | 1.06 1.01  8309 |A 5 O D|	 2151 |
768700 | 04BQ04 Nov 10 23:13:37 04 | L04 D1         |  2:25:59.7  -4:30:12 2000 |  660 | u | 1.10 | 0.88 0.99   264 |P 1 V Q|	 2141 |
768693 | 04BQ04 Nov 10 21:48:23 04 | L04 D1         |  2:25:59.7  -4:30:12 2000 |  660 | u | 1.24 | 0.78 0.92   267 |P 1 V Q|	 2141 |
723743 | 03BQ04 Oct 22 00:38:52 03 | L04 D1         |  2:25:59.7  -4:30:41 2000 |  660 | u | 1.10 | 0.84 0.98   307 |P 1 V Q|	 1756 |
727451 | 03BQ05 Nov 18 21:46:51 03 | L01 D1         |  2:25:59.8  -4:28:27 2000 |  360 | z | 1.16 | 0.69 0.83  1513 |A 2 V Q|	 1783 |
730862 | 03BQ06 Dec 25 21:30:53 03 | L01 D1         |  2:25:59.8  -4:29:45 2000 |  225 | g | 1.13 | 1.80 1.73   456 |P 4 O D|	 1820 |
730293 | 03BQ06 Dec 21 23:37:31 03 | L01 D1         |  2:25:59.8  -4:29:45 2000 |  360 | r | 1.48 | 0.66 0.77  1213 |P 1 V Q|	 1816 |
730877 | 03BQ06 Dec 25 23:04:24 03 | L01 D1         |  2:25:59.8  -4:29:45 2000 |  360 | z | 1.38 | 0.92 0.99  3714 |P 1 V Q|	 1820 |
730286 | 03BQ06 Dec 21 22:42:54 03 | L01 D1         |  2:25:59.8  -4:29:45 2000 |  520 | i | 1.24 | 0.88 0.97  3678 |P 1 V Q|	 1816 |
730872 | 03BQ06 Dec 25 22:28:41 03 | L01 D1         |  2:25:59.8  -4:29:46 2000 |  225 | g | 1.25 | 1.00 1.09   439 |P 1 V D|	 1820 |
730857 | 03BQ06 Dec 25 21:06:43 03 | L01 D1         |  2:25:59.8  -4:29:46 2000 |  360 | r | 1.11 | 0.70 0.80  1209 |P 1 V Q|	 1820 |
730848 | 03BQ06 Dec 25 19:56:09 03 | L01 D1         |  2:25:59.8  -4:29:46 2000 |  520 | i | 1.12 | 1.04 1.12  3270 |P 1 V Q|	 1820 |
719319 | 03BQ03 Sep 26 02:44:48 03 | L01 D1         |  2:25:59.8  -4:29:57 2000 |  180 | g | 1.10 | 0.75 0.86   425 |P 1 V Q|	 1730 |
864326 | 06BQ01 Sep 01 03:34:35 06 | L01 D1         |  2:25:59.8  -4:29:57 2000 |  225 | g | 1.11 | 0.86 0.90   371 |P 1 V Q|	 2801 |
776469 | 04BQ06 Jan 05 21:54:05 05 | L01 D1         |  2:25:59.8  -4:29:57 2000 |  225 | g | 1.29 | 1.00 1.03   469 |P 1 V D|	 2197 |
776462 | 04BQ06 Jan 05 21:20:53 05 | L01 D1         |  2:25:59.8  -4:29:57 2000 |  300 | r | 1.19 | 0.79 0.83   751 |P 1 V D|	 2197 |
719324 | 03BQ03 Sep 26 03:08:22 03 | L01 D1         |  2:25:59.8  -4:29:57 2000 |  360 | r | 1.11 | 0.69 0.80  1148 |P 1 V Q|	 1730 |
882880 | 06BQ08 Dec 11 23:16:56 06 | L01 D1         |  2:25:59.8  -4:29:57 2000 |  360 | z | 1.23 | 0.75 0.77  1429 |P 1 V Q|	 2902 |
871651 | 06BQ03 Sep 21 03:37:04 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  225 | g | 1.12 | 0.74 0.76   427 |P 1 V Q|	 2821 |
774754 | 04BQ05 Dec 16 20:24:15 04 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  225 | g | 1.12 | 0.78 0.82   865 |P 1 V Q|	 2177 |
882875 | 06BQ08 Dec 11 22:50:25 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  225 | g | 1.17 | 0.89 0.91   346 |P 1 V Q|	 2902 |
863567 | 06BQ01 Aug 24 02:50:30 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  225 | g | 1.25 | 0.89 0.92   368 |A 1 V Q|	 2793 |
863562 | 06BQ01 Aug 24 02:27:28 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  225 | g | 1.32 | 0.83 0.86   383 |A 2 V Q|	 2793 |
871646 | 06BQ03 Sep 21 03:07:31 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  300 | r | 1.10 | 0.69 0.71   747 |P 1 V Q|	 2821 |
819714 | 05BQ07 Oct 24 01:10:11 05 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  300 | r | 1.11 | 0.60 0.61  1338 |P 1 V D|	 2489 |
882870 | 06BQ08 Dec 11 22:21:12 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  300 | r | 1.13 | 0.80 0.82   678 |P 1 V Q|	 2902 |
864321 | 06BQ01 Sep 01 03:05:08 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  300 | r | 1.15 | 0.55 0.59   645 |P 1 V Q|	 2801 |
774748 | 04BQ05 Dec 16 19:52:49 04 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  300 | r | 1.16 | 0.74 0.79   996 |P 1 V Q|	 2177 |
774741 | 04BQ05 Dec 16 19:15:04 04 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | i | 1.25 | 0.70 0.74  2034 |P 1 V Q|	 2177 |
720120 | 03BQ03 Oct 02 02:45:02 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | r | 1.11 | 1.00 1.08  1331 |A 4 O Q|	 1736 |
720121 | 03BQ03 Oct 02 03:02:24 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | r | 1.13 | 0.80 0.85  1377 |A 2 O Q|	 1736 |
720435 | 03BQ03 Oct 04 00:50:14 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | r | 1.16 | 0.53 0.67  1985 |P 1 V Q|	 1738 |
720126 | 03BQ03 Oct 02 04:24:27 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | r | 1.32 | 0.97 0.92  1474 |A 4 O Q|	 1736 |
864331 | 06BQ01 Sep 01 04:01:10 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | z | 1.10 | 0.80 0.83  1662 |P 1 V Q|	 2801 |
757298 | 04BQ01 Aug 11 04:02:02 04 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | z | 1.19 | 0.55 0.62  1495 |P 1 V D|	 2050 |
863568 | 06BQ01 Aug 24 02:58:45 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | z | 1.23 | 0.70 0.74  2514 |A 1 V Q|	 2793 |
934574 | 07BQ02 Aug 08 04:01:26 07 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  360 | z | 1.23 | 0.71 0.72  1460 |P 1 V Q|	 3142 |
947559 | 07BQ06 Oct 11 02:44:39 07 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  420 | r | 1.15 | 1.39 1.36  1175 |P 5 O Q|	 3206 |
947575 | 07BQ06 Oct 11 03:32:13 07 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  420 | r | 1.26 | 0.97 0.97  1191 |P 2 V Q|	 3206 |
934567 | 07BQ02 Aug 08 03:01:59 07 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  420 | r | 1.48 | 0.79 0.82  1214 |P 1 V D|	 3142 |
882863 | 06BQ08 Dec 11 21:16:54 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.10 | 0.66 0.67  2155 |P 1 V Q|	 2902 |
776452 | 04BQ06 Jan 05 19:49:49 05 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.10 | 1.29 1.29  2486 |P 3 O D|	 2197 |
776449 | 04BQ06 Jan 05 19:14:43 05 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.11 | 1.20 1.26  2554 |P 2 V D|	 2197 |
819705 | 05BQ07 Oct 24 00:01:29 05 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.12 | 0.64 0.66  3546 |P 1 V D|	 2489 |
871639 | 06BQ03 Sep 21 02:03:04 06 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.13 | 0.81 0.83  3212 |P 1 V Q|	 2821 |
720006 | 03BQ03 Sep 30 01:20:43 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.14 | 0.54 0.64  2831 |P 1 V Q|	 1734 |
719332 | 03BQ03 Sep 26 04:08:15 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.19 | 0.70 0.83  2356 |P 1 V Q|	 1730 |
720296 | 03BQ03 Oct 03 04:21:02 03 | L01 D1         |  2:25:59.8  -4:29:58 2000 |  520 | i | 1.31 | 0.89 0.91  3465 |P 2 V Q|	 1737 |
